Time,7Li,24Mg,43Ca,66Zn,85Rb,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
9.20052,0,33845.75947,778723.6851,800.0256008,0,163461.8482,1223922.931,0,400.0064001,7202.074197,200.0016
9.37081,400.0064001,21017.65483,799580.602,1600.102407,0,139372.6821,1044705.216,0,400.0064001,2800.313635,200.0016
9.54105,200.0016,21017.65483,592937.1683,1200.057603,200.0016,180493.7794,1827934.942,0,600.0144003,5401.166652,0
9.71117,200.0016,29033.67907,761510.2428,1600.102407,200.0016,129669.0925,895787.0662,0,200.0016,2400.230422,200.0016
9.88139,200.0016,19415.06609,583299.2223,800.0256008,400.0064001,242938.0357,1450512.76,0,600.0144003,6201.537981,0
10.0516,400.0064001,17812.68263,660952.2754,600.0144003,0,93347.25178,1453794.692,0,0,3800.577688,0
10.2218,0,14208.07018,836424.3228,1000.040002,400.0064001,181508.3119,1189599.164,0,1000.040002,3000.360043,0
10.3921,600.0144003,18213.25925,726516.8354,1600.102407,0,172786.0031,1155880.679,0,1000.040002,5801.345912,0
10.56233,0,14208.07018,710853.6826,1600.102407,0,222971.0642,1960853.189,0,1000.040002,4000.640102,0
10.73246,600.0144003,26027.06815,812580.019,800.0256008,400.0064001,135935.1372,1166625.64,0,2800.313635,1600.102407,200.0016
10.90267,0,18814.14824,687605.8329,2400.230422,0,210761.9701,1762296.302,0,200.0016,5001.0002,0
11.07289,200.0016,16611.02972,754291.6952,800.0256008,0,152727.3605,1071431.551,0,1000.040002,2400.230422,200.0016
11.24309,0,19014.45098,1002820.23,2200.193617,0,181508.3119,2051106.319,200.0016,0,1800.129609,200.0016
11.41338,600.0144003,17812.68263,648180.8258,1200.057603,200.0016,92944.26556,1046876.042,0,600.0144003,1400.078404,200.0016
11.58361,0,16210.50441,818551.3521,4600.846556,0,162246.1633,1148439.461,200.0016,200.0016,1400.078404,400.0064001
11.75373,200.0016,22820.81258,766840.5799,1400.078404,200.0016,111696.8275,1027143.529,0,200.0016,1400.078404,0
11.92395,200.0016,27630.50408,1119297.365,6201.537981,200.0016,155157.0084,1606404.531,0,400.0064001,2800.313635,600.0144003
12.09417,400.0064001,36854.24946,807683.2116,2000.160013,200.0016,114320.3864,1089500.238,0,200.0016,800.0256008,200.0016
12.26437,200.0016,27430.06335,809382.2266,6001.440346,800.0256008,181102.4891,1352054.799,0,0,4200.705719,400.0064001
12.43465,0,18213.25925,752381.5802,3200.409652,0,101208.0709,1144282.977,0,600.0144003,800.0256008,600.0144003
12.60487,0,26828.76043,806824.5631,3200.409652,200.0016,180290.8827,1207208.869,0,400.0064001,3600.518475,800.0256008
12.77503,200.0016,20416.65999,724610.8381,5001.0002,0,119569.1491,1097340.994,0,400.0064001,2600.270428,400.0064001
12.94523,0,26227.48641,769795.326,4800.921777,600.0144003,218900.0525,1453010.988,0,0,2400.230422,0
13.11545,800.0256008,22019.37705,592308.3853,5601.254681,200.0016,125426.1272,1089715.226,0,800.0256008,3600.518475,400.0064001
13.28566,600.0144003,41870.00665,864494.8768,7001.960549,0,203238.9186,1381771.673,0,400.0064001,2800.313635,200.0016
13.45595,600.0144003,529646.6932,639973.7447,5601.254681,0,148071.847,1488254.978,0,400.0064001,4600.846556,0
13.62618,400.0064001,25826.65311,1031471.007,5401.166652,0,183334.6764,1759014.37,0,600.0144003,1400.078404,200.0016
13.79632,200.0016,23221.5496,613284.4837,5201.081825,0,112100.4163,1311030.649,0,600.0144003,2400.230422,200.0016
13.96654,800.0256008,34447.39962,1148038.476,7802.43436,400.0064001,213609.7014,1439025.998,0,0,3000.360043,0
14.13675,400.0064001,26828.76043,807037.6824,3200.409652,0,137754.8968,1283916.766,0,400.0064001,6001.440346,200.0016
14.30695,600.0144003,25225.42723,970680.1409,6001.440346,0,156574.5198,1362186.923,0,600.0144003,2800.313635,400.0064001
14.47717,200.0016,14608.53138,489812.2318,2600.270428,400.0064001,165893.5704,1691734.763,0,600.0144003,6601.74286,0
14.64746,600.0144003,32241.52709,873703.21,4200.705719,400.0064001,188003.2563,1296302.529,0,800.0256008,11004.84213,0
14.81759,200.0016,23421.92292,569274.3235,2800.313635,0,156169.5003,1719631.185,0,2200.193617,7602.311103,0
14.98781,400.0064001,70799.93903,1273591.751,3200.409652,200.0016,148678.9902,1328427.119,0,800.0256008,8002.560819,200.0016
15.15803,800.0256008,48493.88416,524998.1622,2400.230422,0,192876.6637,1573585.211,0,2000.160013,10804.66762,200.0016
15.32823,200.0016,55723.93002,1287205.962,3000.360043,0,111898.6203,1132258.496,0,1600.102407,6401.63882,0
15.49847,0,45482.5964,677263.5021,4200.705719,200.0016,154347.0736,1988749.611,0,2000.160013,16210.50441,0
15.66875,200.0016,147464.7332,943729.0894,3600.518475,0,169744.7587,1284775.193,0,1800.129609,10004.0016,0
15.83887,400.0064001,153942.1258,1155601.926,4400.774536,200.0016,199377.4746,1740963.744,0,3200.409652,18012.96934,400.0064001
16.00911,600.0144003,73012.61273,920058.3927,5201.081825,200.0016,172786.0031,1375982.242,0,2400.230422,13206.97328,400.0064001
16.1793,0,64566.32285,773195.8763,5201.081825,0,179073.5712,1727836.016,0,2400.230422,13807.62181,0
16.34951,0,38057.84793,1229723.739,6001.440346,0,137957.1086,1351516.582,0,1200.057603,10604.49631,400.0064001
16.51974,600.0144003,29835.56399,573040.6959,6201.537981,200.0016,150905.4326,1714708.287,0,2400.230422,15009.0054,0
16.69002,200.0016,33444.6821,1045139.352,6201.537981,0,149893.3645,1384874.119,0,2000.160013,9603.687816,200.0016
16.86017,400.0064001,31639.99295,586022.2537,7001.960549,200.0016,182319.9968,2090489.504,0,600.0144003,7802.43436,200.0016
17.03039,400.0064001,39662.82592,1135936.955,6401.63882,0,129062.8669,1051001.609,0,1200.057603,7202.074197,200.0016
17.2006,200.0016,22620.44889,939287.2472,6601.74286,400.0064001,169136.5979,1350627.777,0,1600.102407,14208.07018,200.0016
17.37082,1000.040002,25025.02503,1167703.447,7802.43436,0,205881.6412,1148001.874,0,2200.193617,12005.76277,0
17.54104,400.0064001,22420.0884,704820.2873,11405.20077,400.0064001,152727.3605,1244625.101,0,1200.057603,11805.57223,0
17.71133,600.0144003,21618.67854,876059.8834,9803.843106,0,156372.0084,1077740.875,0,1200.057603,8002.560819,0
17.88147,400.0064001,24423.83767,945338.0074,8602.959418,0,175219.5279,1294089.93,0,3000.360043,13607.40243,400.0064001
18.05171,600.0144003,32843.09013,798515.6566,8402.823349,200.0016,108266.8466,984068.6478,0,800.0256008,6001.440346,200.0016
18.2219,200.0016,19415.06609,837937.0129,11805.57223,400.0064001,163259.2259,1430190.467,0,1000.040002,12806.55696,0
18.39211,400.0064001,50301.00442,833491.7787,13807.62181,0,120376.8458,1714708.287,0,1200.057603,6001.440346,200.0016
18.56234,0,33244.14823,1131398.885,14208.07018,0,188612.3291,1964135.121,0,600.0144003,31439.488,0
18.73262,200.0016,29434.61511,1163107.089,22219.73112,0,148476.6059,1079654.442,0,1000.040002,9003.241167,0
18.90276,0,32843.09013,1361327.775,20817.32001,200.0016,150703.0125,1366412.987,0,1800.129609,118559.6013,200.0016
19.07298,800.0256008,30437.01141,713392.3576,13407.18625,0,114522.2213,978668.3958,0,600.0144003,6001.440346,400.0064001
19.2432,0,43274.77882,1225185.669,18413.55237,200.0016,128456.6705,1197102.81,0,1400.078404,7802.43436,600.0144003
19.41342,400.0064001,34848.50912,802989.0182,28231.84552,0,146452.9419,1128981.012,0,600.0144003,5001.0002,1000.040002
19.58365,200.0016,49297.01653,784892.116,21618.67854,200.0016,83477.81417,801923.7914,0,400.0064001,4800.921777,200.0016
19.75393,0,47289.28216,704720.6205,11605.3849,1000.040002,135328.6092,1882086.82,0,1400.078404,3800.577688,0
19.92407,0,46887.77391,833491.7787,18613.8487,200.0016,205271.733,1057083.775,0,1200.057603,5201.081825,600.0144003
20.0943,0,48895.44391,1096607.014,15209.24722,0,111898.6203,730965.2611,0,600.0144003,5801.345912,800.0256008
20.26452,1000.040002,44278.28401,1005845.61,17211.84175,400.0064001,93145.75705,1504664.638,0,400.0064001,5201.081825,400.0064001
20.43472,400.0064001,38860.3112,621684.554,32642.56591,200.0016,121386.5398,897718.5146,0,400.0064001,7202.074197,800.0256008
20.60495,400.0064001,31639.99295,743259.385,9603.687816,400.0064001,90325.17061,905017.6983,0,200.0016,5201.081825,400.0064001
20.77524,200.0016,25225.42723,1426373.448,12606.3536,200.0016,75628.09433,1142011.15,0,600.0144003,5201.081825,800.0256008
20.94539,0,25225.42723,987693.3292,17412.11883,0,109477.3211,943729.0894,0,1200.057603,4200.705719,200.0016
21.11562,600.0144003,20216.3348,670092.0838,8602.959418,0,83075.14488,699647.1952,0,1200.057603,7802.43436,200.0016
21.28583,200.0016,21819.02619,1191906.488,8803.098691,200.0016,109880.8385,1022583.439,0,1000.040002,52309.22165,200.0016
21.45604,200.0016,12606.3536,560281.3676,5001.0002,0,82672.48852,863210.5141,0,800.0256008,3800.577688,0
21.62627,0,17612.39913,826446.281,9603.687816,0,130881.6315,1113260.523,0,800.0256008,6401.63882,0
21.79656,200.0016,17612.39913,673888.2179,5201.081825,0,71403.35676,612654.7004,0,2000.160013,4800.921777,200.0016
21.96671,200.0016,19415.06609,735415.2255,5201.081825,0,95765.44092,950407.7328,0,1000.040002,5001.0002,200.0016
22.13693,600.0144003,16010.24656,581414.3862,6401.63882,0,90728.07271,805759.0196,0,400.0064001,8602.959418,400.0064001
22.30714,400.0064001,37054.84116,791914.9568,11205.01985,0,114522.2213,826019.4046,0,600.0144003,5001.0002,0
22.47736,600.0144003,25626.24127,554010.9576,6601.74286,0,80860.69488,480875.0744,0,1200.057603,4200.705719,800.0256008
22.64758,400.0064001,129264.9388,726940.4288,6201.537981,0,112907.6327,741774.9881,0,800.0256008,5001.0002,0
22.81788,0,94959.32609,474851.2269,12005.76277,0,92742.7773,911246.7248,0,800.0256008,7202.074197,600.0144003
22.98802,400.0064001,76030.52455,800645.6354,4800.921777,200.0016,79854.25595,639132.2897,0,1400.078404,5001.0002,400.0064001
23.15824,400.0064001,68386.55853,595662.2519,7802.43436,400.0064001,114522.2213,830075.2998,0,200.0016,3400.462463,600.0144003
23.32844,200.0016,66777.89632,693519.4777,7202.074197,200.0016,100603.2177,772133.1079,0,600.0144003,3600.518475,200.0016
23.49853,0,42672.71431,870061.9226,8002.560819,0,118761.5044,1247032.975,0,200.0016,7402.191049,400.0064001
23.66888,0,331319.4767,1096607.014,9803.843106,200.0016,106451.3537,787658.2331,0,600.0144003,7001.960549,0
23.83916,200.0016,36453.07568,445189.0272,10004.0016,0,121184.5945,926294.6554,0,0,7402.191049,0
24.00938,400.0064001,34848.50912,784892.116,5201.081825,0,79250.43136,788296.6521,0,1000.040002,4800.921777,0
24.17952,400.0064001,20817.32001,446432.2066,8002.560819,0,91533.91572,761510.2428,0,1400.078404,7602.311103,200.0016
24.34973,200.0016,25025.02503,716143.1546,9403.535729,200.0016,90526.62005,752381.5802,0,800.0256008,4600.846556,0
24.51995,400.0064001,22420.0884,497715.4047,4800.921777,0,91936.85664,930812.4435,0,1000.040002,5601.254681,200.0016
24.69015,0,22219.73112,717624.5967,8202.690482,0,72207.95892,716989.6721,0,0,4600.846556,0
24.86044,400.0064001,29835.56399,536261.4913,12406.15345,400.0064001,117146.3707,741562.9453,0,1200.057603,5401.166652,0
25.03066,200.0016,15809.99191,609296.3795,9003.241167,400.0064001,93548.74974,847808.1059,0,1000.040002,4400.774536,200.0016
25.20081,400.0064001,17812.68263,711699.8519,7602.311103,0,122800.2476,1448871.794,0,600.0144003,7202.074197,0
25.37103,600.0144003,16010.24656,697533.8591,12205.95651,200.0016,181812.4489,631561.6798,0,400.0064001,3600.518475,200.0016
25.54124,200.0016,22420.0884,693308.2293,12005.76277,0,149083.7686,1140346.475,0,2200.193617,5801.345912,200.0016
25.71145,200.0016,40465.39207,1140475.026,8803.098691,0,100199.9984,874345.8965,0,1400.078404,2600.270428,0
25.88174,800.0256008,127874.1385,667772.7766,9603.687816,400.0064001,105442.86,1097776.887,0,1000.040002,6201.537981,200.0016
26.05197,200.0016,23622.29945,655129.3839,10604.49631,0,86901.02515,780850.3968,0,1200.057603,2000.160013,200.0016
26.22211,0,20016.01281,568228.3059,11405.20077,0,146452.9419,1031687.853,0,1600.102407,5201.081825,200.0016
26.39231,400.0064001,28031.39516,775321.676,11605.3849,400.0064001,84685.8996,1023861.597,0,1600.102407,4600.846556,200.0016
26.56253,600.0144003,25025.02503,876274.1477,17412.11883,0,155157.0084,1169460.867,0,1000.040002,7602.311103,0
26.73275,0,34046.30297,782126.5923,13006.76352,200.0016,79049.16296,674521.0161,0,600.0144003,5201.081825,0
26.90304,600.0144003,35851.33912,834132.4692,18814.14824,400.0064001,122194.3533,1117407.147,0,1800.129609,6801.850103,200.0016
27.07327,200.0016,30437.01141,786505.5507,10204.1633,400.0064001,75225.67703,936890.3988,0,1000.040002,3400.462463,0
27.2434,0,48694.66242,897074.6664,15609.74048,200.0016,137552.6883,1289698.091,0,1400.078404,4200.705719,0
27.4136,600.0144003,22420.0884,691618.3664,10604.49631,0,72610.27937,897507.2145,0,600.0144003,2000.160013,200.0016
27.58383,0,20016.01281,1092068.944,11405.20077,200.0016,152322.4648,1140370.184,0,600.0144003,6001.440346,600.0144003
27.75404,400.0064001,24824.62603,1025510.581,11605.3849,200.0016,92742.7773,999850.2409,0,400.0064001,4400.774536,200.0016
27.92432,0,35049.0687,1028535.961,13006.76352,200.0016,141799.7506,1096251.326,0,1800.129609,6401.63882,0
28.09455,400.0064001,25425.83265,703452.0764,15009.0054,400.0064001,100199.9984,1212572.688,0,800.0256008,8202.690482,400.0064001
28.26469,800.0256008,24624.23024,1489906.43,15009.0054,200.0016,142608.8776,1150215.98,0,2600.270428,8402.823349,200.0016
28.43492,600.0144003,26427.90787,889368.4751,9203.386846,0,91130.98775,1857472.33,0,3600.518475,8402.823349,400.0064001
28.60513,400.0064001,33043.61758,794682.581,18613.8487,0,153334.7285,2070797.912,0,1000.040002,8602.959418,0
28.77534,400.0064001,19615.37846,687816.9877,11405.20077,0,111696.8275,1142533.274,0,1000.040002,14808.76679,0
28.94563,0,23421.92292,1666891.168,10804.66762,0,167717.6706,1504664.638,0,1600.102407,17612.39913,0
29.11585,400.0064001,22019.37705,564254.2191,10604.49631,200.0016,123406.1711,1186317.232,0,1000.040002,9403.535729,200.0016
29.286,600.0144003,24824.62603,1783368.303,14208.07018,200.0016,189627.5159,1951007.393,0,2000.160013,8202.690482,200.0016
29.45621,0,37456.03423,767670.4377,6801.850103,0,106451.3537,1013918.487,0,1000.040002,9403.535729,0
29.62643,400.0064001,26427.90787,1193419.178,10004.0016,0,157789.6567,1220182.409,0,1000.040002,7602.311103,200.0016
29.79664,200.0016,25025.02503,937774.5571,7802.43436,200.0016,109477.3211,996389.6214,0,2600.270428,14608.53138,0
29.96687,800.0256008,29234.14548,907520.7558,9803.843106,0,276218.5159,1396360.882,0,1000.040002,4600.846556,0
30.13716,0,34447.39962,626306.9417,7001.960549,0,92742.7773,1319235.479,0,2200.193617,13807.62181,0
30.30729,0,30437.01141,1589743.975,13006.76352,0,143013.4606,1435744.066,0,1400.078404,8602.959418,200.0016
30.47751,200.0016,26628.33255,631351.4489,6801.850103,0,114925.9009,1137504.182,0,800.0256008,7802.43436,0
30.64772,400.0064001,27430.06335,845884.0946,17211.84175,200.0016,150905.4326,1096687.182,0,4000.640102,6601.74286,0
30.81793,200.0016,21819.02619,594823.7029,8202.690482,0,131285.8372,1263442.635,0,1000.040002,6401.63882,200.0016
30.98819,600.0144003,19815.69403,886991.8901,12005.76277,200.0016,181305.3989,1548970.72,0,1000.040002,5801.345912,200.0016
31.15845,200.0016,17211.84175,578482.9709,8602.959418,0,132498.5323,1247032.975,0,200.0016,4800.921777,0
31.32859,400.0064001,20817.32001,847166.737,7802.43436,0,109679.0782,1398001.848,0,400.0064001,2800.313635,0
31.4988,400.0064001,16010.24656,441667.3451,11205.01985,0,155359.5003,1455435.658,0,600.0144003,2600.270428,200.0016
31.669,1000.040002,21418.33409,814499.0748,10404.3282,600.0144003,128860.7982,1230623.315,0,1200.057603,1600.102407,0
31.8392,600.0144003,27830.94801,647128.3423,13006.76352,400.0064001,176842.1392,1596558.735,0,800.0256008,4400.774536,0
32.00944,400.0064001,16410.76546,833918.9022,9603.687816,0,168528.4666,1580149.075,0,0,2000.160013,0
32.17973,600.0144003,11405.20077,544193.4983,11205.01985,200.0016,159815.1458,1228982.349,0,200.0016,2200.193617,0
32.34987,400.0064001,17612.39913,1058789.762,12806.55696,400.0064001,144834.2453,1501382.706,0,200.0016,1200.057603,0
32.52011,200.0016,9403.535729,955926.8379,10004.0016,200.0016,151715.1458,1616250.327,0,0,3400.462463,200.0016
32.69031,0,20416.65999,918109.5863,6201.537981,200.0016,144834.2453,1078013.476,0,400.0064001,2400.230422,200.0016
32.86051,400.0064001,12406.15345,615174.0192,11805.57223,600.0144003,172583.2306,1617891.293,0,600.0144003,1000.040002,0
33.03074,0,23221.5496,968028.3584,6001.440346,200.0016,129669.0925,1094423.136,0,0,1200.057603,0
33.20102,400.0064001,15809.99191,767033.0395,6201.537981,0,162246.1633,1268365.533,0,400.0064001,1000.040002,0
33.37118,200.0016,14608.53138,867063.9848,4600.846556,200.0016,130073.2592,1091022.184,0,200.0016,1400.078404,0
33.54139,600.0144003,12005.76277,538139.6793,6601.74286,0,167312.2921,1560457.483,0,400.0064001,1000.040002,0
33.7116,0,17412.11883,737746.7735,4400.774536,0,129669.0925,762359.7497,0,600.0144003,1200.057603,0
33.88181,200.0016,13206.97328,658921.0937,6201.537981,200.0016,147667.1012,899006.3069,0,0,1800.129609,0
34.05204,400.0064001,17612.39913,725457.9132,5401.166652,200.0016,216254.5994,1187958.198,0,400.0064001,1600.102407,0
34.22233,200.0016,11205.01985,1011896.37,6201.537981,0,135732.958,4594603.635,0,600.0144003,4800.921777,0
34.39246,200.0016,10804.66762,564254.2191,3600.518475,200.0016,95362.37703,678529.4625,0,400.0064001,2000.160013,0
34.56268,400.0064001,17612.39913,978617.1888,6201.537981,0,166096.2352,2072438.878,0,1000.040002,5601.254681,0
34.73289,0,17011.56787,729023.3283,4000.640102,200.0016,121992.3951,1000888.073,0,800.0256008,4000.640102,0
34.90326,400.0064001,16010.24656,675997.6666,5401.166652,200.0016,179479.3287,1157851.122,0,1400.078404,4000.640102,0
35.07357,200.0016,20016.01281,641656.8203,5201.081825,0,95966.97772,1068167.68,0,400.0064001,1000.040002,0
35.2437,400.0064001,21819.02619,1459652.629,6401.63882,0,185567.2596,1834498.806,0,400.0064001,5401.166652,0
35.41391,400.0064001,16210.50441,754079.4462,4400.774536,200.0016,104434.4473,732448.4116,0,400.0064001,3600.518475,0
35.5843,400.0064001,18613.8487,927155.0651,5401.166652,400.0064001,151715.1458,1381592.187,0,600.0144003,3400.462463,0
35.75458,400.0064001,24624.23024,627778.0511,3400.462463,200.0016,104434.4473,889779.9576,0,400.0064001,2200.193617,200.0016
35.92471,400.0064001,20616.9884,1172241.517,268043.4044,0,133913.4911,1125267.523,0,400.0064001,5201.081825,200.0016
36.09493,0,23221.5496,1173754.207,2600.270428,0,82471.16519,669412.9391,0,200.0016,2400.230422,0
36.26531,200.0016,40666.04165,1002820.23,8002.560819,0,194501.552,1140370.184,0,600.0144003,2200.193617,0
36.43558,200.0016,21618.67854,662292.4434,4400.774536,0,108670.3252,3117734.226,0,200.0016,3200.409652,200.0016
36.60589,400.0064001,31038.48772,658710.4137,3800.577688,200.0016,156372.0084,1207649.79,0,1000.040002,2400.230422,200.0016
36.7761,400.0064001,18213.25925,587907.7689,2200.193617,200.0016,81867.21459,920918.3885,0,800.0256008,4200.705719,0
36.94629,400.0064001,38459.07314,688239.3075,3800.577688,200.0016,133913.4911,1127242.456,0,400.0064001,2200.193617,200.0016
37.11651,600.0144003,22420.0884,868190.8142,2600.270428,0,104636.1234,732872.2003,0,200.0016,4800.921777,200.0016
37.2868,400.0064001,32041.0125,624836.001,3600.518475,200.0016,148071.847,980396.2322,0,600.0144003,2200.193617,200.0016
37.45694,0,49899.3996,1175266.897,5601.254681,0,100401.6064,1230623.315,0,200.0016,4000.640102,800.0256008
37.62717,0,59742.42594,847013.1533,3400.462463,0,180087.9893,2190588.43,0,400.0064001,1800.129609,200.0016
37.7974,400.0064001,34647.95277,1081480.113,2400.230422,400.0064001,67180.04251,814072.5933,0,0,2000.160013,800.0256008
37.96761,200.0016,67381.12045,450991.5706,3400.462463,600.0144003,76835.42374,476512.6934,0,200.0016,1800.129609,600.0144003
38.13781,400.0064001,46285.53567,286035.6351,4400.774536,0,42472.03257,450577.0155,0,0,8002.560819,1000.040002
38.3081,600.0144003,76231.7445,286240.2395,3200.409652,600.0144003,42070.67874,333182.0098,200.0016,600.0144003,1400.078404,800.0256008
38.47824,400.0064001,42070.67874,231320.7486,2800.313635,0,24023.06214,238452.903,0,400.0064001,1400.078404,200.0016
38.64848,200.0016,37456.03423,198564.6898,3000.360043,0,27029.19153,221138.9463,0,400.0064001,1000.040002,200.0016
38.81867,0,27029.19153,108266.8466,1200.057603,0,12606.3536,135328.6092,0,200.0016,200.0016,0
38.98889,400.0064001,15809.99191,57331.17373,1000.040002,200.0016,7602.311103,62556.14013,0,0,1000.040002,0
39.15909,400.0064001,9603.687816,51706.72268,200.0016,0,6601.74286,76634.1941,0,0,600.0144003,0
39.32937,200.0016,5801.345912,32843.09013,0,400.0064001,5601.254681,37656.63558,0,0,0,0
39.49952,400.0064001,4200.705719,15209.24722,200.0016,0,4200.705719,25025.02503,0,0,0,200.0016
39.66974,200.0016,2800.313635,8402.823349,0,0,3400.462463,20416.65999,0,0,0,0
39.83995,200.0016,1200.057603,7602.311103,0,0,3400.462463,4000.640102,0,0,0,0
40.01017,200.0016,1200.057603,2600.270428,200.0016,0,2200.193617,4200.705719,0,0,0,0
40.18038,400.0064001,600.0144003,3400.462463,0,0,1000.040002,2400.230422,0,0,0,0
40.35067,400.0064001,1400.078404,2600.270428,0,400.0064001,1600.102407,2000.160013,0,0,0,0
40.5209,800.0256008,1600.102407,5001.0002,200.0016,0,2000.160013,1000.040002,0,0,0,0
40.69103,200.0016,1200.057603,2600.270428,800.0256008,0,1200.057603,800.0256008,0,0,0,0
40.86124,0,800.0256008,1800.129609,400.0064001,0,600.0144003,0,0,0,0,0
41.03144,400.0064001,400.0064001,2400.230422,400.0064001,0,1400.078404,400.0064001,0,0,0,0
41.20166,400.0064001,800.0256008,2200.193617,200.0016,0,1200.057603,0,0,0,0,0
41.37194,200.0016,600.0144003,2400.230422,200.0016,0,1000.040002,800.0256008,0,0,0,0
41.54217,400.0064001,800.0256008,1400.078404,400.0064001,400.0064001,1400.078404,0,0,0,0,0
41.71231,200.0016,400.0064001,1800.129609,0,0,1800.129609,1200.057603,0,0,0,0
41.88252,200.0016,400.0064001,1800.129609,200.0016,0,1800.129609,0,0,0,0,0
42.05275,400.0064001,1000.040002,3200.409652,200.0016,0,1400.078404,0,0,0,0,0
42.22296,400.0064001,1200.057603,3600.518475,400.0064001,200.0016,800.0256008,200.0016,0,0,0,0
42.39324,400.0064001,600.0144003,2800.313635,0,0,1800.129609,0,0,0,0,0
42.56347,200.0016,1000.040002,3800.577688,0,0,1200.057603,0,0,0,0,0
42.73361,200.0016,1200.057603,2000.160013,200.0016,0,1800.129609,0,0,0,0,0
42.90383,200.0016,1600.102407,2400.230422,600.0144003,0,800.0256008,0,0,0,0,0
43.07404,0,1200.057603,1600.102407,0,0,1400.078404,0,0,0,0,0
43.24425,200.0016,800.0256008,1400.078404,400.0064001,0,0,0,0,0,0,0
43.41453,0,600.0144003,4000.640102,0,0,1200.057603,0,0,0,0,0
43.58477,400.0064001,200.0016,1800.129609,0,400.0064001,1200.057603,0,0,0,0,0
43.7549,200.0016,1000.040002,2200.193617,200.0016,0,1800.129609,0,0,0,0,0
43.92511,600.0144003,200.0016,2200.193617,200.0016,200.0016,800.0256008,0,0,0,0,0
44.09534,200.0016,600.0144003,2000.160013,600.0144003,0,2200.193617,0,0,0,0,200.0016
44.26555,200.0016,400.0064001,600.0144003,200.0016,0,800.0256008,0,0,0,0,0
44.43583,800.0256008,400.0064001,2200.193617,0,0,1600.102407,200.0016,0,0,0,0
44.60606,200.0016,800.0256008,2200.193617,0,0,2200.193617,0,0,0,0,0
44.77619,400.0064001,1200.057603,2800.313635,200.0016,0,2000.160013,0,0,0,0,0
44.9464,0,1000.040002,2200.193617,0,200.0016,1800.129609,0,0,0,0,200.0016
45.11662,200.0016,1400.078404,2200.193617,0,400.0064001,2000.160013,0,0,0,0,0
45.28683,200.0016,1000.040002,1800.129609,400.0064001,0,1000.040002,0,0,0,0,0
45.45711,0,800.0256008,2000.160013,400.0064001,0,800.0256008,0,0,0,0,0
45.62734,600.0144003,400.0064001,1000.040002,600.0144003,0,1400.078404,0,0,0,0,0
45.79747,600.0144003,400.0064001,3200.409652,200.0016,0,2000.160013,0,0,0,0,0
45.96771,0,1600.102407,2000.160013,200.0016,0,1200.057603,200.0016,0,0,0,0
46.13795,0,1000.040002,1600.102407,200.0016,0,1400.078404,0,0,0,0,0
46.30813,600.0144003,0,2200.193617,600.0144003,200.0016,600.0144003,0,0,0,0,0
46.47836,200.0016,1400.078404,2200.193617,1000.040002,0,800.0256008,0,0,0,0,0
46.64864,200.0016,800.0256008,1800.129609,400.0064001,0,1400.078404,0,0,0,0,0
46.81879,600.0144003,400.0064001,1800.129609,400.0064001,0,1200.057603,200.0016,0,0,0,0
46.98917,400.0064001,800.0256008,5001.0002,0,0,1200.057603,0,0,0,0,0
47.15937,0,600.0144003,1600.102407,0,0,2000.160013,0,0,0,0,0
47.32966,0,1400.078404,3400.462463,400.0064001,0,2000.160013,0,0,0,0,0
47.4998,0,1200.057603,2800.313635,200.0016,200.0016,600.0144003,0,0,0,0,0
47.67002,600.0144003,1200.057603,1400.078404,200.0016,200.0016,1800.129609,0,0,0,0,0
47.84023,200.0016,600.0144003,2000.160013,200.0016,200.0016,3000.360043,0,0,0,0,0
48.01045,200.0016,1200.057603,1600.102407,200.0016,400.0064001,2000.160013,0,0,0,0,0
48.18066,200.0016,1400.078404,2200.193617,600.0144003,0,1600.102407,0,0,0,0,0
48.35094,0,1400.078404,2800.313635,0,200.0016,2200.193617,0,0,0,0,0
48.52117,400.0064001,800.0256008,1800.129609,400.0064001,0,600.0144003,0,0,0,0,0
48.69132,0,200.0016,2800.313635,400.0064001,0,1200.057603,0,0,0,0,0
48.86151,0,1000.040002,1600.102407,800.0256008,0,1600.102407,0,0,0,0,0
49.03173,600.0144003,1600.102407,3000.360043,400.0064001,0,1200.057603,0,0,0,0,200.0016
49.20194,0,2000.160013,3200.409652,600.0144003,0,1200.057603,0,0,0,0,0
49.37223,800.0256008,1000.040002,2800.313635,200.0016,0,2200.193617,0,0,0,0,0
49.54245,600.0144003,800.0256008,2800.313635,200.0016,0,2800.313635,0,0,0,0,0
49.71259,800.0256008,800.0256008,1400.078404,200.0016,0,1600.102407,0,0,0,0,0
49.88281,400.0064001,200.0016,1600.102407,400.0064001,0,1400.078404,0,0,0,0,0
50.05304,0,200.0016,3200.409652,200.0016,0,1800.129609,0,0,0,0,0
50.22323,200.0016,800.0256008,2600.270428,0,0,1600.102407,0,0,0,0,0
50.39351,400.0064001,800.0256008,1200.057603,400.0064001,0,2200.193617,0,0,0,0,0
50.56373,200.0016,1600.102407,2600.270428,200.0016,200.0016,3400.462463,0,0,0,0,0
50.73387,1000.040002,400.0064001,1800.129609,1000.040002,0,1200.057603,0,0,0,0,0
50.9041,0,1400.078404,1400.078404,200.0016,0,1000.040002,0,0,0,0,0
